feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,classification
1.0435745911373921,1.0210313222748557,1.0310402357211585,1.028216368540074,1.0425270739569426,1.0216959018133056,1.031344708884179,1.0299050282041204,6811969.168190206,86860.50595155953,1317191.3892492193,816788.6608681749,1803307.976431691,163661.74851270494,825739.4409426562,363942.50489896105,0
1.0406204239663173,1.02159468541739,1.026304152126386,1.0244724029251824,1.0419993426975123,1.0221362330851778,1.0267874198019518,1.0241938756555162,5614261.749281968,86942.25740536988,1066478.830573139,716304.2453167198,1813587.8713401824,859317.262763814,1204061.5578068958,1196002.4577397367,1
1.0259861424589567,1.0048320965985034,1.0145819038425792,1.0123658012244052,1.0251853320345639,1.005119720014716,1.0149779927144353,1.0137571745275915,6494384.472711538,57287.185068976505,787575.7864578469,483238.8166961813,1642610.0697866373,129973.56075783599,697123.0978328211,259123.63538626648,1
1.0247308690049226,1.0041477970907653,1.0108623907098886,1.0075468364894333,1.0244414537204511,1.0042797831820351,1.0113926011012342,1.0084264124741766,6489961.739687003,57248.17199139358,739614.8252283761,401739.572707453,464945.9526646494,97669.80692685966,242956.81642193216,221716.65652296905,0
1.021317577714216,1.002979413830735,1.0073887146323885,1.0045878505113655,1.0216202020970901,1.0032236579192753,1.00794405221793,1.004721688328988,6483372.852004795,57190.05119031761,630645.1692705855,249712.07825077546,457732.78273611295,64164.113494072204,175641.7819558888,116229.80456335991,0
# TRUNCATED — original file had 30,673 data rows (8.9 MB). Fetch full data with the project scripts.
