feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,classification
1.2096786204820957,1.137858831452726,1.1731089398620544,1.173104488788173,1.206459056026523,1.1399186514889612,1.174119361024377,1.1777815402667253,37193244.84484327,1036283.9559158795,11729678.504069394,9133199.721225819,12907219.385043057,2094964.3460422335,7124812.240864042,7138946.879343541,0
1.1982206605752934,1.1209336159168237,1.1454078467253392,1.134188059033964,1.1956949188699812,1.1217811401648876,1.147186738227237,1.1352614449650478,36861403.33989796,1027038.1364420382,11027670.812705036,8937371.840065768,26435676.915992644,6034665.424849694,14476632.941623328,14257632.621629989,0
1.074882787446807,1.0231636909078206,1.0387517428278505,1.0330990982156139,1.075890203713484,1.0244669440719365,1.0404518101383806,1.0336857977617735,50204465.16272366,184765.45790059323,7625932.56718631,4613117.999269898,9178576.150757262,2175122.593141307,3953981.4012185927,2672717.8984104604,1
1.0259242984583248,0.9857797086114085,1.0104201049399746,1.0148388457831716,1.0262857888309493,0.9867436829384075,1.009487641280045,1.0126837682409344,14736963.09959088,38643.421667711504,3530218.402008994,2376911.062875282,2558269.887918133,629534.0974565062,1445432.6910881689,1373644.6356161602,0
1.0244011085825089,0.9862518302637745,1.0103103157713527,1.0160072621013119,1.024100035885369,0.9861472841519131,1.0093281729048602,1.0137477089961489,14691798.627685683,38524.990908237014,3318178.4201285606,2369626.52723555,2418120.9072013986,641402.0823147749,1838189.4506648425,2016143.1175956319,1
# TRUNCATED — original file had 33,862 data rows (9.8 MB). Fetch full data with the project scripts.
