entry_time,exit_time,entry_price,exit_price,pnl
2024-03-13 23:20:00+00:00,2024-03-13 23:55:00+00:00,0.941,0.9191,-42.95157208276578
2024-03-14 00:25:00+00:00,2024-03-14 03:05:00+00:00,0.9356,0.9315,-13.807206019878095
2024-03-14 05:10:00+00:00,2024-03-14 08:45:00+00:00,0.9528,0.9458,-17.898387966142536
2024-03-14 09:20:00+00:00,2024-03-14 10:00:00+00:00,0.9771,0.9509,-45.267153150678496
2024-03-14 11:50:00+00:00,2024-03-14 12:35:00+00:00,0.9524,0.932,-36.224473171109594
2024-03-14 15:15:00+00:00,2024-03-14 16:30:00+00:00,0.9342,0.8963,-60.50894011590117
2024-03-14 16:55:00+00:00,2024-03-14 18:05:00+00:00,0.9412,0.9058,-53.74638952699274
2024-03-14 20:15:00+00:00,2024-03-15 02:55:00+00:00,0.8964,0.9864,114.55227378687277
2024-03-15 06:30:00+00:00,2024-03-15 07:20:00+00:00,0.9905,0.9724,-30.48540362866106
2024-03-15 09:40:00+00:00,2024-03-15 11:10:00+00:00,0.9454,0.9276,-30.334852966700737
2024-03-15 12:35:00+00:00,2024-03-15 20:10:00+00:00,0.9468,1.118,217.1665639628202
2024-03-15 21:35:00+00:00,2024-03-16 09:55:00+00:00,1.1421,1.478,417.48303354180257
2024-03-16 15:35:00+00:00,2024-03-16 16:35:00+00:00,1.3693,1.334,-56.996894406209776
2024-03-16 19:10:00+00:00,2024-03-16 22:05:00+00:00,1.2527,1.2449,-20.079575356813393
2024-03-16 22:35:00+00:00,2024-03-16 23:05:00+00:00,1.293,1.2402,-80.52089868819758
2024-03-16 23:40:00+00:00,2024-03-17 01:15:00+00:00,1.3214,1.3417,17.235354336326054
2024-03-17 02:00:00+00:00,2024-03-17 02:55:00+00:00,1.4274,1.3472,-102.59078898132793
2024-03-17 06:10:00+00:00,2024-03-17 07:20:00+00:00,1.3547,1.2942,-77.80913805910018
2024-03-17 08:40:00+00:00,2024-03-17 12:30:00+00:00,1.3578,1.3449,-21.51563527513963
2024-03-17 15:55:00+00:00,2024-03-17 16:55:00+00:00,1.2931,1.2532,-52.1172946431916
2024-03-17 19:15:00+00:00,2024-03-18 00:35:00+00:00,1.2866,1.3408,51.70584657105837
2024-03-18 02:45:00+00:00,2024-03-18 05:05:00+00:00,1.3706,1.3868,9.769545241526657
2024-03-18 09:35:00+00:00,2024-03-18 11:25:00+00:00,1.3676,1.37,-4.7102392369156405
2024-03-18 11:50:00+00:00,2024-03-18 13:55:00+00:00,1.4257,1.4989,66.16422935350056
2024-03-18 16:30:00+00:00,2024-03-18 16:55:00+00:00,1.5159,1.4306,-91.13617771805934
2024-03-18 20:20:00+00:00,2024-03-18 22:05:00+00:00,1.4331,1.424,-15.80187194820951
2024-03-19 00:20:00+00:00,2024-03-19 01:05:00+00:00,1.4136,1.3339,-83.91656686292185
2024-03-19 04:35:00+00:00,2024-03-19 05:30:00+00:00,1.3116,1.2457,-70.56059416897642
2024-03-19 11:50:00+00:00,2024-03-19 13:45:00+00:00,1.1961,1.191,-11.150804741309912
2024-03-19 15:40:00+00:00,2024-03-19 18:05:00+00:00,1.2381,1.2406,-3.5571597994937747
2024-03-19 19:20:00+00:00,2024-03-19 20:05:00+00:00,1.2771,1.2376,-42.20897871355646
2024-03-20 00:20:00+00:00,2024-03-20 01:25:00+00:00,1.15,1.1322,-23.092866148455187
2024-03-20 02:50:00+00:00,2024-03-20 04:00:00+00:00,1.1595,1.1276,-35.719141141221144
2024-03-20 06:15:00+00:00,2024-03-20 12:00:00+00:00,1.093,1.1794,78.23894930543497
2024-03-20 12:25:00+00:00,2024-03-20 12:55:00+00:00,1.2105,1.1725,-41.11940454585397
2024-03-20 14:30:00+00:00,2024-03-20 15:35:00+00:00,1.1952,1.1602,-37.1486188365493
2024-03-20 17:20:00+00:00,2024-03-21 02:15:00+00:00,1.1668,1.371,176.88075925386124
2024-03-21 06:10:00+00:00,2024-03-21 07:50:00+00:00,1.3397,1.3302,-14.666616705757406
2024-03-21 14:25:00+00:00,2024-03-21 15:15:00+00:00,1.305,1.2807,-28.136560290314037
2024-03-21 16:30:00+00:00,2024-03-21 17:35:00+00:00,1.2852,1.2498,-37.65395082278883
2024-03-21 22:00:00+00:00,2024-03-21 22:50:00+00:00,1.2412,1.2301,-15.547213950309697
2024-03-22 00:10:00+00:00,2024-03-22 00:35:00+00:00,1.2436,1.2237,-22.96354903792212
2024-03-22 03:20:00+00:00,2024-03-22 04:45:00+00:00,1.2293,1.2256,-8.548406028889758
2024-03-22 05:45:00+00:00,2024-03-22 07:25:00+00:00,1.242,1.2294,-15.930341703421618
2024-03-22 15:20:00+00:00,2024-03-22 16:35:00+00:00,1.1819,1.1675,-17.709602422089915
2024-03-22 17:15:00+00:00,2024-03-22 20:20:00+00:00,1.1873,1.2135,17.15111031824972
2024-03-22 22:50:00+00:00,2024-03-23 02:30:00+00:00,1.1981,1.2166,10.607281335342236
2024-03-23 06:25:00+00:00,2024-03-23 08:30:00+00:00,1.2119,1.2231,4.316809129066769
2024-03-23 12:35:00+00:00,2024-03-23 13:25:00+00:00,1.2265,1.2187,-11.645733171715392
2024-03-23 14:35:00+00:00,2024-03-23 15:15:00+00:00,1.2323,1.2139,-20.081991978196243
2024-03-24 00:05:00+00:00,2024-03-24 02:35:00+00:00,1.1802,1.1837,-2.021162576658753
2024-03-24 08:15:00+00:00,2024-03-24 13:55:00+00:00,1.165,1.1819,9.239202608745813
2024-03-24 14:25:00+00:00,2024-03-24 16:50:00+00:00,1.1979,1.181,-18.726363366008172
