entry_time,exit_time,entry_price,exit_price,pnl
2024-03-02 19:20:00+00:00,2024-03-02 20:15:00+00:00,0.5953,0.5933,-1.3071655023855726
2024-03-02 22:20:00+00:00,2024-03-02 23:20:00+00:00,0.5992,0.5988,-0.8756704231353467
2024-03-02 23:25:00+00:00,2024-03-03 00:05:00+00:00,0.6012,0.601,-0.8153908961439527
2024-03-03 01:20:00+00:00,2024-03-03 03:05:00+00:00,0.6044,0.6139,1.6105668089466008
2024-03-03 03:10:00+00:00,2024-03-03 05:15:00+00:00,0.6155,0.6235,1.2075134914097987
2024-03-03 08:30:00+00:00,2024-03-03 10:05:00+00:00,0.5824,0.594,2.2621520289613386
2024-03-03 10:35:00+00:00,2024-03-03 12:10:00+00:00,0.6008,0.5956,-2.098267150203469
2024-03-03 13:20:00+00:00,2024-03-03 18:50:00+00:00,0.5938,0.6326,9.07978300671195
2024-03-03 20:20:00+00:00,2024-03-03 20:25:00+00:00,0.6272,0.6281,-0.570018013423919
2024-03-03 22:05:00+00:00,2024-03-03 23:15:00+00:00,0.6309,0.6282,-1.464688479819074
2024-03-04 00:15:00+00:00,2024-03-04 00:50:00+00:00,0.6364,0.6255,-3.437575610987693
2024-03-04 04:25:00+00:00,2024-03-04 05:20:00+00:00,0.6147,0.6092,-2.109818678848143
2024-03-04 07:05:00+00:00,2024-03-04 09:05:00+00:00,0.612,0.6158,0.17541718733855305
2024-03-04 09:45:00+00:00,2024-03-04 10:15:00+00:00,0.6163,0.613,-1.5318948805334855
2024-03-04 12:25:00+00:00,2024-03-04 14:05:00+00:00,0.6082,0.5954,-3.7889179667639326
2024-03-04 15:15:00+00:00,2024-03-04 16:15:00+00:00,0.6058,0.6008,-1.8703529964814152
2024-03-04 16:45:00+00:00,2024-03-04 17:05:00+00:00,0.6024,0.5869,-4.253427012192731
2024-03-04 18:55:00+00:00,2024-03-04 19:10:00+00:00,0.5867,0.5875,-0.48843629502621866
2024-03-04 19:15:00+00:00,2024-03-04 20:20:00+00:00,0.5898,0.5888,-0.8887671116240767
2024-03-04 21:25:00+00:00,2024-03-04 22:20:00+00:00,0.5898,0.5901,-0.5903207815010774
2024-03-04 22:50:00+00:00,2024-03-04 23:25:00+00:00,0.5938,0.5925,-0.9340201350441077
2024-03-05 04:05:00+00:00,2024-03-05 05:05:00+00:00,0.5837,0.572,-3.2062548871361827
2024-03-05 05:25:00+00:00,2024-03-05 07:10:00+00:00,0.5963,0.5944,-1.0188759944214638
2024-03-05 09:00:00+00:00,2024-03-05 11:50:00+00:00,0.5957,0.6004,0.3507915298675215
2024-03-05 12:20:00+00:00,2024-03-05 13:00:00+00:00,0.6052,0.6004,-1.583088828626046
