train_loss,val_loss,val_f1,val_auc,val_auprc
0.36177696488313504,0.35615927297057526,0.2870452267229069,0.6616183906581213,0.2054792702947671
0.357167444425039,0.3567571125247262,0.288042334405353,0.6638709353387943,0.20733544128622097
0.3557338907065857,0.35430962614940875,0.28874437826630844,0.6672937530895217,0.20895916939124953
0.3553346744636956,0.3540605433059461,0.2891221374041772,0.6675751802830135,0.2086444454765195
0.3549927269489401,0.3538129221309315,0.2888052681087257,0.6686810282723625,0.20960684794405998
0.3548891888616982,0.35386253532135126,0.2890777073995905,0.6695426807742503,0.2105136798673372
0.35467298137521064,0.35346128498062945,0.2907831541800237,0.67021160603226,0.2109262659821063
0.35431555847049606,0.35368429034045246,0.29075592711917686,0.6702251793673998,0.2104167430738725
0.35452124618848585,0.3531530327869184,0.29016407574458936,0.6708557302185081,0.21088443795580608
0.3540540484963642,0.3532011621829235,0.29035837456852975,0.6712871958007294,0.2110938645009084
0.3539107969354394,0.3531388965519992,0.29128066233688504,0.6713968680995683,0.21090438104265685
0.3540574082798894,0.3531484305858612,0.2908476009296631,0.6719566254662079,0.21132660896726116
0.35390665736489635,0.3529500356226256,0.2917316692663896,0.6718648253826242,0.2123991365076612
0.3536638316035156,0.3528454073450782,0.2913114806828551,0.6722377288425592,0.21172798123038888
0.353596315687282,0.3529399475364974,0.29108867289446133,0.6722901913708237,0.2110640148469991
0.3537686572093578,0.3529381196607243,0.29096319689018807,0.6724593650692314,0.2116117653746578
0.3536928274970352,0.35272951514431927,0.290671327765519,0.6724603904901765,0.21161027641568902
0.35349767048148173,0.3528164421970194,0.29155555555516116,0.6723384951321587,0.2121316605915462
0.3534471502967381,0.35276679107637116,0.29162567829111347,0.6728496456778318,0.2123467458097713
0.35328867742809084,0.3526902582609292,0.291601443950672,0.672975547235088,0.21228243115061826
0.35344653133144716,0.35286738430008746,0.29063981042617226,0.672657331508383,0.21061318743110846
0.3537327183844038,0.352865325682091,0.2913856966469702,0.6731975788923068,0.21241578447929374
0.35325605505365193,0.35263608531518414,0.29053360697754954,0.6725026278695041,0.21191714737200115
0.3532686553053119,0.3529110699892044,0.29145035158007526,0.6732961147875636,0.212258619024144
0.353183554554467,0.35251491810336255,0.2922208525266967,0.6733625263618808,0.21260785305077412
0.3529549039992413,0.3526982168356578,0.2914744933608767,0.6733426302894974,0.21109545801482618
0.35329280653842454,0.3527001165079348,0.29177369838944317,0.6734376612793583,0.21161438686657028
0.35327193479454966,0.3526290650620605,0.29172846908788574,0.6733585668670377,0.2118664608146254
0.3528964396779609,0.35278647912271094,0.29152324272118124,0.6733998400600719,0.21212935133534633
0.35310160398363283,0.3531060701969898,0.2918511540269372,0.6735102751973667,0.21247652338251663
0.3531480193952521,0.3525429060964873,0.29158993247353343,0.6735654808304467,0.21268720662254342
0.3529910392029412,0.35232941083835834,0.29205600223474265,0.6736671095945453,0.2126599051318213
0.35306665254395525,0.35354181401657336,0.29049464930550467,0.6724457720144581,0.21179120322261932
0.352886855622164,0.35264524230451294,0.29169300796522446,0.6734889738416238,0.21090954751762445
0.353151190630672,0.3525338945063678,0.2917986838894616,0.6737627695369292,0.21218671928028568
0.35300050178831954,0.35252393646673724,0.2917058092665737,0.6737540119438791,0.2124103247311912
