feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,classification
0.9792513995549463,0.9776985664213137,0.9771911927170992,0.97647599173963,0.9758466732461939,0.9764424308660152,0.9792913529759163,0.9796562840488462,0.9934765545255446,0.9972501725072185,1.062613343856331,1.064200919095155,15889.315706105961,77983.92374223717,113597.40435941762,125698.09696861739,0
0.9732382716960242,0.9751177948661435,0.9757185401738128,0.9759714928694776,0.9776455179911717,0.9760512777296021,0.9743569941912503,0.9749518423570842,0.982796844829656,0.9868493606988756,1.0440525384171149,1.0469991667468672,62660.03720966415,41974.096847849774,77864.87735820362,23089.578950360356,0
0.9499556378800336,0.948684663035475,0.9460763088674737,0.9468439859311387,0.944619195043244,0.9454243063416378,0.9419217281289674,0.9446171306552992,0.9515469369206623,0.9520019968365836,0.9688585501594159,0.9694354089640684,25038.66892508796,29265.93504280042,85720.91043350412,73182.18792751378,0
0.9684171481379731,0.9686026747353932,0.9686031569805408,0.9694900058066047,0.9703426841193672,0.9706799801538898,0.9678057301832371,0.9640028138430249,0.9471656378746267,0.9479341988552503,0.9567416486586616,0.9588515400706894,28314.021448455736,14500.098867431483,9017.185107230724,31100.439077030434,1
0.9697209465085785,0.9700619080479472,0.9699759612034772,0.969259783448155,0.9688490719435869,0.9690346812877388,0.9714440187714076,0.9700666637273926,0.9560724911147086,0.9544093817666259,0.952045671236477,0.952132996538757,6386.005620618645,28326.649787307193,22920.512285752928,25472.251353510954,0
# TRUNCATED — original file had 15,308 data rows (4.6 MB). Fetch full data with the project scripts.
