feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,classification
1.0169092241228315,1.0175645876802542,1.0174989739802682,1.0190974216812994,1.0195421510819895,1.0188098300021864,1.0176568851442815,1.0150829976244036,0.9998999358848445,0.9990490202981909,1.0021235828882948,1.0007300974327995,6297536.569728009,9816930.848284269,4149537.2961193644,28283642.482034784,1
0.8851514638501052,0.8850729881068751,0.8851580806918616,0.8842663950967772,0.884330975472319,0.884929931988103,0.8939684054904293,0.8964079027091572,0.9223844324130351,0.9282911547120855,1.0044101112455144,1.006771132721012,7064615.646065467,6957847.842442963,10395293.09858856,14559049.48847609,0
0.8832282204564071,0.885516910182699,0.8859293356772826,0.8863249247726982,0.886641899815305,0.8866877690602828,0.8873412069461083,0.8903710959460154,0.912774775295799,0.9191852011365561,0.992973040467263,0.996855222461281,3388812.4281791276,10761232.069794165,25007220.677550722,7726513.741012266,1
0.8738308562410747,0.8742226053943705,0.8755626944911638,0.8745234580661007,0.8757262013779739,0.8763285740964827,0.8837213544554572,0.8862290829365882,0.8919367412988477,0.8925408491924819,0.952260771906002,0.9572088239883958,3572986.1930113155,1977808.5338804626,9161029.857581055,7017689.420781859,0
0.874398538957369,0.8742251837867674,0.8754302559780914,0.8750361333983954,0.8764853452290566,0.8760221744034431,0.8821848305182898,0.8847890311897544,0.8931096787118286,0.8919892807717845,0.9470995305729293,0.952681486932941,2620375.556959899,4010300.1863865806,6739288.46723036,14780152.597013017,0
# TRUNCATED — original file had 19,751 data rows (5.9 MB). Fetch full data with the project scripts.
