feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,classification
1.2079045641600306,1.2054561833401845,1.2066920655843454,1.2047664497963948,1.206546487592583,1.2083718206619132,1.2162217246826876,1.218399024300692,1.2357233133778358,1.2517171694220752,1.4178814394461432,1.4181451994102785,356609.02106132364,1381873.8142044623,1238912.155320883,1031133.6705492997,1
1.1807450651354063,1.1869043662532819,1.1852824660810384,1.1868125692722111,1.190367054298871,1.1859802177996164,1.1862054248581102,1.1834866940349495,1.196182398166602,1.200416764178484,1.3388876234953733,1.346769985672659,1524659.5892599986,441064.6341219726,1357069.7834814717,1483016.2712845977,0
1.1661079884915726,1.1637808070302325,1.159589008168095,1.1595935747919495,1.1562086459610263,1.1572908983832055,1.1525263375865273,1.1568099305789865,1.156985970185444,1.1543342090712307,1.2068102070900364,1.2205769060781044,637230.6853369718,486413.84628634155,922542.0207863969,1323641.4765498752,0
1.1796150771501444,1.1807478697975844,1.184494487093506,1.187089740459199,1.189522912120318,1.1856351641957343,1.175787113187399,1.168049293689182,1.1296630526744167,1.12474681154028,1.041740261253536,1.0399125578934285,1260457.984027828,169734.2407383503,680862.287873962,1627156.6088927984,0
1.043125886160609,1.0424320494615602,1.0417305873831721,1.039661082317072,1.0382492324093096,1.040329598179407,1.0433784183344939,1.0482297616520524,1.0727043997219687,1.076029398008973,1.0891694454443852,1.0834515032522183,212088.09293602718,303792.48612037755,691927.0772776313,358194.9383820358,0
# TRUNCATED — original file had 23,014 data rows (6.9 MB). Fetch full data with the project scripts.
