feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,classification
0.00113187465362376,0.003167771384947877,0.0048756436945328295,0.00031099734456124675,0.00144322400819666,1.105860746672762,0.6603299352383211,0.013220964953638233,0.01048210007638749,0.4113207547169815,0
-0.0008603557752897584,-0.0011545175296472938,0.003969373237450313,-0.027870423150158218,-0.028706800445930967,0.9862083891999269,2.012256289408815,0.015433490469358479,0.012822064887050467,0.21683673469387668,0
0.0010484898593439073,0.0011863701792261924,0.003044140030441398,0.01027327678163261,0.011332538067504293,1.8335347272188176,1.3247243357739034,0.01408334365836531,0.00718403451662529,0.4973262032085572,1
0.0005218511662784623,-9.35186163595062e-05,0.0026097871981504055,0.006470624347719265,0.006995852216860134,0.94458533732858,0.382307497019406,0.007515632515632495,0.004888861317010225,0.5384615384615381,0
0.0002864477826294331,0.001053878834206433,0.0018485680410281395,0.009390246892392099,0.0096793844904222,1.517128431471744,0.7210027353717693,0.006723862729449291,0.004774744217808054,0.6402877697841729,1
# TRUNCATED — original file had 33,862 data rows (7.1 MB). Fetch full data with the project scripts.
