open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-12-06T13:05:00+00:00,10.19900000,10.30500000,8.37300000,9.14300000,1022832.42000000,2024-12-06T13:09:59.999000+00:00,9495664.29566000,32712,482907.11000000,4485492.47196000,0
2024-12-06T13:10:00+00:00,9.15800000,9.68000000,8.89300000,9.35000000,573172.87000000,2024-12-06T13:14:59.999000+00:00,5316729.73203000,17844,272646.02000000,2535748.13645000,0
2024-12-06T13:15:00+00:00,9.35000000,10.45100000,9.34800000,9.63200000,717588.02000000,2024-12-06T13:19:59.999000+00:00,6966917.56305000,20591,371536.16000000,3618525.67819000,0
2024-12-06T13:20:00+00:00,9.61300000,9.63200000,9.04000000,9.08300000,277730.93000000,2024-12-06T13:24:59.999000+00:00,2591803.72348000,7848,110391.63000000,1032735.24671000,0
2024-12-06T13:25:00+00:00,9.08200000,9.29900000,9.00000000,9.00000000,306297.25000000,2024-12-06T13:29:59.999000+00:00,2787441.52268000,7742,128291.03000000,1171356.19098000,0
# TRUNCATED — original file had 87,609 data rows (14.3 MB). Fetch full data with the project scripts.
