open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2021-10-07T07:00:00+00:00,9.70100000,19.14000000,9.70100000,17.47500000,984575.90000000,2021-10-07T07:04:59.999000+00:00,16454273.73630000,26524,551197.10000000,9223609.74320000,0
2021-10-07T07:05:00+00:00,17.46900000,18.48000000,16.91300000,17.88400000,433681.20000000,2021-10-07T07:09:59.999000+00:00,7684270.25110000,12674,222081.00000000,3939354.23450000,0
2021-10-07T07:10:00+00:00,17.88000000,24.64700000,17.72400000,24.38300000,835879.40000000,2021-10-07T07:14:59.999000+00:00,17248258.38900000,23895,490227.90000000,10095078.38300000,0
2021-10-07T07:15:00+00:00,24.49900000,30.50000000,23.96700000,25.57500000,1143827.10000000,2021-10-07T07:19:59.999000+00:00,30497339.61560000,40027,547037.30000000,14612757.04690000,0
2021-10-07T07:20:00+00:00,25.57400000,27.63100000,22.18500000,22.81400000,666383.30000000,2021-10-07T07:24:59.999000+00:00,16323205.89660000,22298,297449.40000000,7338259.56190000,0
# TRUNCATED — original file had 420,621 data rows (68.4 MB). Fetch full data with the project scripts.
