open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2021-07-23T12:00:00+00:00,0.07541000,3.00000000,0.07541000,0.80417000,38106226.00000000,2021-07-23T12:04:59.999000+00:00,29846993.53844000,54494,18830511.00000000,14970568.62989000,0
2021-07-23T12:05:00+00:00,0.80417000,1.01679000,0.78403000,0.98756000,19490951.00000000,2021-07-23T12:09:59.999000+00:00,17279245.75117000,26077,10994351.00000000,9761370.03082000,0
2021-07-23T12:10:00+00:00,0.98756000,1.33900000,0.97841000,1.00164000,26904338.00000000,2021-07-23T12:14:59.999000+00:00,29593445.51893000,44810,12850820.00000000,14193724.71611000,0
2021-07-23T12:15:00+00:00,1.00164000,1.09000000,0.97500000,0.99477000,11290288.00000000,2021-07-23T12:19:59.999000+00:00,11584440.67271000,19975,5302709.00000000,5460288.33014000,0
2021-07-23T12:20:00+00:00,0.99717000,1.05000000,0.98826000,0.99967000,6863196.00000000,2021-07-23T12:24:59.999000+00:00,6967648.88466000,12731,3222988.00000000,3274569.76001000,0
# TRUNCATED — original file had 442,369 data rows (73.5 MB). Fetch full data with the project scripts.
