open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-03-09T12:00:00+00:00,0.01000000,0.19000000,0.01000000,0.15711000,314498166.60000000,2022-03-09T12:04:59.999000+00:00,45315198.66538600,83033,161735919.90000000,23684410.18191100,0
2022-03-09T12:05:00+00:00,0.15982000,0.15987000,0.14438000,0.15186000,104397576.90000000,2022-03-09T12:09:59.999000+00:00,15669144.39776000,33214,44914943.30000000,6747779.98957400,0
2022-03-09T12:10:00+00:00,0.15195000,0.16450000,0.14457000,0.14495000,67448786.10000000,2022-03-09T12:14:59.999000+00:00,10308506.42623800,22471,32858869.60000000,5066122.32159700,0
2022-03-09T12:15:00+00:00,0.14525000,0.16550000,0.14444000,0.16500000,63934383.40000000,2022-03-09T12:19:59.999000+00:00,9909491.96315200,21526,36205506.50000000,5633723.40006200,0
2022-03-09T12:20:00+00:00,0.16540000,0.16561000,0.15367000,0.15854000,61918653.60000000,2022-03-09T12:24:59.999000+00:00,9900500.33240600,18854,29525576.00000000,4720315.21318900,0
# TRUNCATED — original file had 376,496 data rows (63.6 MB). Fetch full data with the project scripts.
