open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2020-10-23T19:00:00+00:00,0.02000000,0.58499000,0.02000000,0.34364000,1527019.30000000,2020-10-23T19:04:59.999000+00:00,587994.49777600,3500,622002.70000000,248813.60675100,0
2020-10-23T19:05:00+00:00,0.34365000,0.36194000,0.33382000,0.35862000,1171910.20000000,2020-10-23T19:09:59.999000+00:00,407553.48653600,2857,468548.00000000,163191.10193500,0
2020-10-23T19:10:00+00:00,0.35891000,0.38347000,0.35634000,0.37501000,1349809.20000000,2020-10-23T19:14:59.999000+00:00,501001.43577300,2688,555489.90000000,206311.21511600,0
2020-10-23T19:15:00+00:00,0.37501000,0.38800000,0.36500000,0.37267000,941899.70000000,2020-10-23T19:19:59.999000+00:00,356278.91604800,1907,377486.20000000,142893.40145800,0
2020-10-23T19:20:00+00:00,0.37266000,0.37266000,0.34474000,0.35200000,549006.30000000,2020-10-23T19:24:59.999000+00:00,198769.85731800,1197,326533.20000000,118887.98404300,0
# TRUNCATED — original file had 520,717 data rows (86.1 MB). Fetch full data with the project scripts.
