open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-05-05T18:00:00+00:00,0.00003230,0.00005400,0.00003230,0.00004807,116018388779.00,2023-05-05T18:04:59.999000+00:00,5635779.03146336,22216,55911998743.00,2733805.27227225,0
2023-05-05T18:05:00+00:00,0.00004831,0.00005000,0.00004600,0.00004686,39010753349.00,2023-05-05T18:09:59.999000+00:00,1875153.77583218,8984,19294796449.00,926557.50263907,0
2023-05-05T18:10:00+00:00,0.00004687,0.00004779,0.00004462,0.00004493,32829188500.00,2023-05-05T18:14:59.999000+00:00,1532098.41669132,6052,15543608202.00,728214.74774803,0
2023-05-05T18:15:00+00:00,0.00004493,0.00004680,0.00004460,0.00004643,26090202351.00,2023-05-05T18:19:59.999000+00:00,1201751.45076683,4581,13991141764.00,645062.87591284,0
2023-05-05T18:20:00+00:00,0.00004642,0.00004760,0.00004627,0.00004679,19864617905.00,2023-05-05T18:24:59.999000+00:00,933052.22628358,3869,12337412113.00,579404.27214637,0
# TRUNCATED — original file had 254,884 data rows (42.4 MB). Fetch full data with the project scripts.
