open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-12-12T08:00:00+00:00,0.38210000,0.89000000,0.38210000,0.78730000,6558231.00000000,2022-12-12T08:04:59.999000+00:00,5220638.10799000,13993,3860463.60000000,3084462.08756000,0
2022-12-12T08:05:00+00:00,0.78720000,0.83800000,0.78500000,0.81160000,2355455.90000000,2022-12-12T08:09:59.999000+00:00,1915442.68238000,6979,1458447.50000000,1185622.37242000,0
2022-12-12T08:10:00+00:00,0.81160000,0.82770000,0.78200000,0.80640000,1381156.10000000,2022-12-12T08:14:59.999000+00:00,1108545.26721000,3428,604341.90000000,486952.56257000,0
2022-12-12T08:15:00+00:00,0.80570000,0.80640000,0.78500000,0.80350000,703802.40000000,2022-12-12T08:19:59.999000+00:00,560227.31287000,2231,393742.40000000,313741.86943000,0
2022-12-12T08:20:00+00:00,0.80390000,0.88390000,0.80380000,0.85500000,2642205.50000000,2022-12-12T08:24:59.999000+00:00,2241173.97193000,7277,1448234.00000000,1226026.25125000,0
# TRUNCATED — original file had 296,476 data rows (49.4 MB). Fetch full data with the project scripts.
