train_loss,val_loss,val_f1,val_auc,val_auprc
0.3701355930071371,0.3675566992976449,0.24274919435457623,0.5925205196383325,0.1728192615275745
0.3675637142909135,0.3673719528949622,0.24177272046676504,0.5926436085531184,0.17212672281303187
0.3670821316588839,0.36703824680863006,0.24283780124525406,0.5930834248812131,0.1722237560848959
0.3669045787569405,0.36712036755951966,0.24223367535076756,0.5931872466761385,0.17191650362151847
0.3668390690339144,0.36737346107309515,0.24172481228389955,0.5925415698282166,0.17141076152570722
0.3666754692461282,0.3668720898303119,0.24280655157114073,0.5943284447033266,0.17278520496000524
0.36664224379177285,0.36705308971983014,0.24299768829598425,0.5941413738806529,0.17237911070437859
0.3663144109566119,0.3671505812442664,0.2433918216729916,0.595006341356729,0.17307874365440745
0.366362149559981,0.36682328988205304,0.24279742401952853,0.5951472350248657,0.17293965042574547
0.36638309447631445,0.3671527509436463,0.2423478960060894,0.5932411975177988,0.17223183850660684
0.3664628743317799,0.36658284790588147,0.24301263468761333,0.5954732742567154,0.1737000467233156
0.36631383213861307,0.36697718636556104,0.2439896469831411,0.5945664202032137,0.1725420163909535
0.36616757134787287,0.3668928241187876,0.2433969134242881,0.5950278523633132,0.17316881302110051
0.3662537750002746,0.36698675832965155,0.2433530582745837,0.5950056812679427,0.17280211730009146
0.3661721888778224,0.3667726232246919,0.24454986700269501,0.5960995853866091,0.17348947526524094
0.3661147203939503,0.36688965107455396,0.24446017313625665,0.5963252278125197,0.17385415572957252
0.3661753620022192,0.3666205650026148,0.24379748180383473,0.5958161104648537,0.1735588022621025
0.36612979591438993,0.366605566758098,0.24415667295948007,0.5958589114105509,0.17348381712295044
0.36613733626178036,0.36650577729398554,0.24400711176468992,0.5967000336981553,0.17389046615623036
0.3659085163421082,0.36686908972985816,0.24463449177435595,0.5955136444981078,0.172950887578709
0.36587145578062696,0.36633354696360504,0.24496513750449217,0.5979606434474085,0.17453902848427397
0.36608099899793084,0.3662942042856505,0.24485450674202275,0.5982454977056373,0.17459465777880864
0.3658826972452039,0.36649190295826306,0.24423025435039333,0.5977937229766034,0.17455400211316077
0.3658303792350615,0.3666325784993894,0.244897959183292,0.5980239476226273,0.1746827675067424
0.36572282677634543,0.3666769071961894,0.24438372798995628,0.5983210228642841,0.17463888536978278
0.36574266446815695,0.3663135581847393,0.24490881683526633,0.5984930226975431,0.17479606133917383
0.3658285144974101,0.36631696422894794,0.2461007915977507,0.6002067242397766,0.17570595592116878
0.3656451272400933,0.36707765315518237,0.2453159548466049,0.5992013664651574,0.17510266762973772
0.36562459198403036,0.3664987443974524,0.2452424132508002,0.597702018377561,0.17442181418391048
0.36557679898807777,0.3661967570131475,0.24704189788271938,0.6017517180896796,0.1763851141920687
0.3655041114760268,0.36597267335111444,0.2477941176467023,0.6018507905665441,0.17665612702611358
0.36522507718760694,0.3661595352671363,0.24754328497860673,0.6020762274931155,0.17614863207072654
0.36552366841226863,0.3660795209985791,0.24742434431707352,0.6019173557464281,0.1764881671968209
0.36542189740391173,0.3658886646682566,0.24708821139397597,0.6017372334998945,0.17665080514249057
0.36550799003556034,0.3659308755939657,0.24704787388713575,0.6017383741250144,0.17671441931618218
0.3653711733210469,0.36588615449992096,0.24663023679383525,0.6028906919497776,0.17721193295546186
0.3651567008782087,0.36698853066473297,0.24435927885099912,0.5982770470435771,0.17509020631805808
0.3652641955862098,0.36601525590275275,0.24770761357994348,0.6023293497473253,0.17674461336873162
0.36518537521440714,0.36633280551794806,0.2471068589786871,0.602757347787667,0.17683910286543061
0.3654384235106601,0.36618434208812134,0.24696332632526038,0.6006947260114052,0.1763892927202126
0.365373872433286,0.3658146402149489,0.24777990597212526,0.6034593387196495,0.1779239527321782
0.36520839454051557,0.36565685904387274,0.2500592245528449,0.6056126625072686,0.17806350235819254
0.36517223562213696,0.36600743956638104,0.24739691795050187,0.6032857457475741,0.17683397094143835
0.36523852123586914,0.36545697486761847,0.24946597085112693,0.6052355649926388,0.1782893262793579
0.36516125331478827,0.3661624148036494,0.24718986826679742,0.6019821544622955,0.17589566881131924
0.36521153652604976,0.36599408451354865,0.24678889010833466,0.6019683725141902,0.1766974766210683
0.3650595397831556,0.36577017153754376,0.24762153004006504,0.602820011593733,0.17635278474938423
0.36525714199280906,0.36614122625553247,0.24738550306490062,0.6026082019718246,0.1771127107396634
0.3649647105104751,0.36569322555354145,0.24875703886793807,0.6045111061329069,0.1777341092371452
0.3652046595071359,0.3661212609572844,0.24608705586620105,0.6010152427079836,0.1761246527848409
0.36521781772869777,0.365485870476925,0.2501214443781298,0.6061792366398663,0.17885553736911286
0.36513132899271206,0.3655789535153996,0.24917474177369744,0.6040071615564856,0.17829737493390208
0.3651171998336348,0.36602051149715076,0.24646365153594546,0.6007489923672025,0.17648566430513526
0.3652619967486983,0.3657601624727249,0.24971532680446992,0.6046948308451287,0.17781741301227252
0.3650605840599001,0.3655950810873147,0.24818865159662534,0.6039903396711862,0.17743423077148263
0.3651141819439297,0.3659156213204066,0.24801919428599883,0.6029697728697174,0.17682391667293554
0.36500367639201803,0.3662930036132986,0.2477855202547408,0.603625748555733,0.17766286326613132
0.3649611383902107,0.3657003595973506,0.24701470443074378,0.6017918433924658,0.17677492484273433
0.36502599511190953,0.3659885638591015,0.2478242437841187,0.6033250760377653,0.17712033803885355
