open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-12-01T14:30:00+00:00,0.10000000,5.00000000,0.10000000,1.93010000,19486480.30000000,2022-12-01T14:34:59.999000+00:00,37848735.79888000,75186,8422507.60000000,16559013.56860000,0
2022-12-01T14:35:00+00:00,1.95180000,2.21740000,1.88880000,2.18430000,6303420.70000000,2022-12-01T14:39:59.999000+00:00,12712043.90278000,28742,3132831.50000000,6357283.90191000,0
2022-12-01T14:40:00+00:00,2.18290000,2.30000000,2.06570000,2.24510000,5789852.20000000,2022-12-01T14:44:59.999000+00:00,12705980.24937000,27703,2934981.70000000,6454136.09150000,0
2022-12-01T14:45:00+00:00,2.24960000,2.51920000,2.23000000,2.28990000,6701611.40000000,2022-12-01T14:49:59.999000+00:00,15854022.73403000,33681,3610555.20000000,8539754.60036000,0
2022-12-01T14:50:00+00:00,2.28990000,2.29810000,2.02340000,2.11390000,4858920.20000000,2022-12-01T14:54:59.999000+00:00,10321981.47512000,24270,2179161.80000000,4618152.56506000,0
# TRUNCATED — original file had 298,363 data rows (49.5 MB). Fetch full data with the project scripts.
