open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-03-23T15:00:00+00:00,0.50000000,1.60000000,0.50000000,1.35170000,34555810.50000000,2023-03-23T15:04:59.999000+00:00,45535720.16064000,100108,16811498.10000000,22314212.08702000,0
2023-03-23T15:05:00+00:00,1.34960000,1.35210000,1.24000000,1.29410000,13156432.10000000,2023-03-23T15:09:59.999000+00:00,16807989.26556000,46162,5774516.70000000,7382981.35461000,0
2023-03-23T15:10:00+00:00,1.29290000,1.36700000,1.28880000,1.33410000,13189630.40000000,2023-03-23T15:14:59.999000+00:00,17449156.56395000,42823,7440261.00000000,9832320.00194000,0
2023-03-23T15:15:00+00:00,1.33400000,1.35000000,1.30000000,1.35000000,9348499.60000000,2023-03-23T15:19:59.999000+00:00,12336962.64669000,31360,4482365.40000000,5926072.18940000,0
2023-03-23T15:20:00+00:00,1.35000000,1.44940000,1.33740000,1.36920000,17507401.70000000,2023-03-23T15:24:59.999000+00:00,24330704.63932000,49691,8764818.40000000,12194550.93871000,0
# TRUNCATED — original file had 267,279 data rows (45.7 MB). Fetch full data with the project scripts.
