open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-01-31T16:00:00+00:00,0.03000000,0.87200000,0.03000000,0.75720000,71266752.20000000,2024-01-31T16:04:59.999000+00:00,53854593.73572000,133983,45063477.60000000,34180971.41883000,0
2024-01-31T16:05:00+00:00,0.76070000,0.76170000,0.72190000,0.72760000,14563389.90000000,2024-01-31T16:09:59.999000+00:00,10785428.52562000,35061,7063215.80000000,5243865.98808000,0
2024-01-31T16:10:00+00:00,0.72750000,0.72880000,0.68100000,0.68950000,19743004.10000000,2024-01-31T16:14:59.999000+00:00,13796055.27455000,38180,7330732.10000000,5112247.80674000,0
2024-01-31T16:15:00+00:00,0.68950000,0.71000000,0.66660000,0.69810000,12565492.30000000,2024-01-31T16:19:59.999000+00:00,8605013.23514000,28427,6520260.10000000,4473580.33532000,0
2024-01-31T16:20:00+00:00,0.69860000,0.70450000,0.68000000,0.69700000,8487587.60000000,2024-01-31T16:24:59.999000+00:00,5866164.17120000,17082,4263168.00000000,2949610.38339000,0
# TRUNCATED — original file had 176,881 data rows (29.9 MB). Fetch full data with the project scripts.
