train_loss,val_loss,val_f1,val_auc,val_auprc
0.3637356798246553,0.3574751385233619,0.28799948605897185,0.6568177039897598,0.20508109856847395
0.3585939220201816,0.35613497324062116,0.2871233574083767,0.6609902902309512,0.20456923827197998
0.3572003258748802,0.3550387228077108,0.288701908419843,0.6646890686851733,0.208324994759157
0.3563452117214079,0.35446446998552844,0.2897122823980795,0.667195187095877,0.20940280335495937
0.3556290709464734,0.3538501217509761,0.29053497942348366,0.6690459182959454,0.21057645892788998
0.35536452903381666,0.3538436663873268,0.2903613284416439,0.6692238817615422,0.21049492824239613
0.35513917583915355,0.353485413573005,0.2899406343267409,0.6705787482455701,0.20999251471291241
0.3548645861017865,0.3533891701337063,0.2913118637552947,0.6709172160359379,0.21089283263877914
0.35469800602102325,0.35345642404122785,0.2916376527184861,0.6711645957252808,0.21123401232268557
0.35454522099784364,0.3530502233541373,0.2918713357625687,0.6718842772443147,0.21156923375171316
0.35444593949197417,0.3529921928138444,0.29147878747944633,0.6719537848011004,0.2114535343491014
0.3542198568507837,0.3530321188948371,0.2918607923450735,0.672474811769559,0.21171212911150955
0.35421694102226015,0.3527613932436163,0.29118272533904765,0.6725040663648781,0.21197566388470138
0.3540257410401598,0.35264152559367096,0.29206900991334883,0.6729966337506128,0.21185581599106235
0.35393450567943807,0.35271004248749127,0.29115815691120106,0.6725992499224303,0.21186038121352865
0.35369956041107325,0.3527272569410729,0.29173086800166625,0.6731496217813724,0.21234289275919152
0.3538903755913631,0.35252017053690826,0.2913600759550078,0.6734805411035897,0.21170844812530437
0.3536853370934798,0.3530483385830214,0.29167055602189784,0.6733646436277995,0.21170807629968919
0.3539072575673902,0.3527776544744318,0.2917625134667183,0.6738246165350157,0.21217386904354968
0.35381791867140866,0.3526588190685619,0.2914783825540804,0.6739567930872448,0.21204113094913704
0.3536386739881378,0.3522387873945814,0.2911731444553179,0.6742731292215092,0.21256316863103986
0.35338527142734544,0.3523355415373137,0.29208459214464216,0.6740479662940565,0.21112123438528974
0.35350086730288516,0.3530914277741403,0.29148750638926046,0.6741401016114108,0.2123018784235448
0.3535527217824637,0.3545449823141098,0.29045309942205094,0.672001018512846,0.21114316854495743
0.35326658687284185,0.35204086475300067,0.29178657074303427,0.6750047566869766,0.21278451636912712
0.35351574008888453,0.35224871879274194,0.29104588134200926,0.6748724379458109,0.21214592576737604
0.35339664774630625,0.35209306939081714,0.29187584856770665,0.6750181784923005,0.21223879565257386
0.3532021695347316,0.3522631652427442,0.2912866976521606,0.6748629922413372,0.21277834648447916
0.3533709518622235,0.3542507895917604,0.29081029247204376,0.6732488935303232,0.2107364044203009
0.3533714902633944,0.3520932084683216,0.2923782743817544,0.6749006370217969,0.21308114207033502
0.3533557796811159,0.3520802534890897,0.2921444463456965,0.6750114354154995,0.2124705630235914
0.3530634435474129,0.3520293109344714,0.29188670187194343,0.6750494434523671,0.21235050071518669
0.3532268142912616,0.35203973587715265,0.2920495150583168,0.6748982270750012,0.21331623527868682
0.35329670445195155,0.3521457729917584,0.291329549570935,0.6748560426273216,0.21308760211230013
0.3530629486163217,0.35193181986158545,0.29183483390213494,0.6751150091581922,0.21279042761897252
0.35312455934411424,0.3519046956842596,0.2922743200396489,0.6756436904580974,0.21299040291181487
0.3530806292719567,0.3521873345880797,0.29238713976305425,0.6747705756597357,0.2129825114519579
0.35288011517984036,0.35187415733481897,0.29192837097381014,0.6756997793231855,0.2126960184387674
0.3530263070633189,0.35203175382180646,0.2920637014074986,0.675405862336524,0.21352393109418666
0.35283952679252284,0.35195277179732465,0.2922449516538846,0.6752873898917416,0.2133831854543886
0.3528342712122305,0.35192841020497406,0.2920668333110122,0.6755901184409764,0.21268558470564317
0.35275983034830516,0.35190950695312384,0.29184299789978796,0.6756282074321288,0.2132951166818147
0.3529574913783513,0.35184183265223645,0.29228855721353736,0.6753277435271269,0.2134229900629031
0.35258306411656165,0.3517339220552733,0.29277351126739976,0.6756154965714884,0.21345912259590713
0.35290901292497423,0.3517786684361371,0.29316311103605275,0.6756833393760517,0.21348119619224976
0.3529440091994876,0.35182686240384076,0.2929923872726907,0.6758153021259379,0.21324773249068193
0.35268782539888105,0.35177494133963727,0.29228026150657177,0.6758634169939409,0.2132622086068261
0.3527970308012933,0.35199291417092987,0.29167308462424857,0.6755821434060159,0.21265780591962943
0.35281348540625834,0.35150964919364813,0.2930517620407725,0.6762416312625555,0.21354477970618457
0.3530254909411185,0.3517180035511653,0.29150692052725846,0.6758899513177048,0.21318845590105487
0.3528647461542769,0.3517723413127841,0.29216021689274546,0.6755556028549994,0.21339736145905366
0.35276318550472807,0.3517412714885943,0.29185992217860784,0.6758614253109517,0.21281956823440068
0.35255348433851635,0.3515970079284726,0.2916693265237116,0.6764454357511154,0.21348336468695533
