sma23_40_h,sma23_40_l,sma23_40_m,sma23_40_md,sma25_40_h,sma25_40_l,sma25_40_m,sma25_40_md,vol_40_h,vol_40_l,vol_40_m,vol_40_md,vol_5_h,vol_5_l,vol_5_m,vol_5_md,classification
1.062613343856331,0.9746550190381307,1.004659517055062,0.994133180313661,1.064200919095155,0.9753572959524686,1.0070289321033228,0.9978518710270275,372324.1720693957,15889.315706105961,99028.02782422824,71314.89871391602,77983.92374223717,15889.315706105961,54396.255032674395,57330.40230597827,0
1.0440525384171149,0.9731671591033042,0.9930448198606372,0.983525315291664,1.0469991667468672,0.9738683639565912,0.9952098566216199,0.9880628884213718,314146.82309153373,15865.05986607114,87974.1726434669,65923.9959449345,129788.78454248123,29744.075101488837,62766.42234215439,49665.118009287966,0
0.96979096538106,0.9419217281289674,0.9551044364542752,0.9523984969478096,0.9694354089640684,0.9442135428121302,0.9559508664773804,0.952686513472547,185959.46909733818,15735.810870295636,57741.42647859385,49140.61837966735,46352.459462337894,25038.66892508796,32695.79863076889,31064.670665395668,0
0.9721132127319551,0.9430062734783238,0.9555390928799417,0.9530731409302454,0.9706799801538898,0.9453007269974769,0.9553198039552913,0.9525102919510686,186173.5861214554,3586.44166045788,45354.12234275208,29824.7422101872,28314.021448455736,3586.44166045788,13588.231507581433,12409.800386820887,1
0.9725467850196184,0.9434268637778054,0.957414118255354,0.9550007401672288,0.9711129132053824,0.9457223406463464,0.9570742267438607,0.9533781919402131,186256.621416707,3588.04124957459,40287.85929529748,26260.703374897643,28326.649787307193,6386.005620618645,18875.10941778099,19747.840005072725,0
# TRUNCATED — original file had 15,308 data rows (4.6 MB). Fetch full data with the project scripts.
