feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,classification
-0.04793350865069837,0.0,0,0,0,-0.0006395820069603464,-0.00013028829397030418,0.07182185516948421,0.5253078503855237,0
-0.02265320558163459,-0.03823223237486814,1,1,0,0.0019389389867932349,0.0006802213384793851,0.12414242315274221,1.03587067133169,1
0.011122703400470429,-0.00964174770133494,0,0,1,-0.0010697767716177846,-0.0006865943171806331,0.2338012379452745,0.842843210204339,0
0.019195642157618917,-0.003633461335274299,0,1,1,-0.00019620560459320563,9.458150767042642e-06,0.26362675622742776,0.7541373443295823,0
0.001924918052485233,-0.0029572825156505946,0,0,1,-0.0013216637355994024,-3.867628362073763e-05,0.4684829567716929,0.7549236107484493,1
# TRUNCATED — original file had 22,897 data rows (3.1 MB). Fetch full data with the project scripts.
