feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,classification
0.024985125340864032,0.0,1,0,1,0.0003493243104538779,-0.0006475961433986071,0.5329468866791899,0.5642310443847806,1
-0.0008172810299980435,0.0,1,1,1,0.0019226614781914988,0.0002360190146047714,0.3035465809118331,0.5856184523045933,0
-0.010449314949768437,-0.0012996613642378707,1,0,1,0.00044256732276700366,-0.000415117090639239,0.2629168230497537,0.757041745417751,1
-0.04535451052105948,-0.006223509199928419,1,1,1,0.0003020179510009143,0.00011422557698247181,0.9540861770750558,0.6979858014249809,1
-0.02593385711672049,-0.010177149552504903,0,0,1,-0.0017516546340487014,-2.4915038029157197e-05,0.25186821608737237,0.6914112988877498,1
# TRUNCATED — original file had 23,007 data rows (3.1 MB). Fetch full data with the project scripts.
