feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,classification
0.01655130875242291,-0.02588229357660482,1,0,0,0.0007205594435698963,-2.6868916327711003e-05,0.28162445617098875,0.6507512390415181,1
-0.016686380147514106,-0.026173503476833428,1,1,0,0.001411894397748399,0.00013085167609597605,1.143216114944401,0.8955905588892071,0
-0.02042812126480488,-0.02541903827573941,0,0,0,-0.00010061943170997882,-0.000758573446116161,0.412252893619255,0.8409990546430358,0
-0.02825976141236034,-0.02290234788660963,0,1,0,-0.0005263775877139775,0.00029486502676491884,0.6146064741777874,0.806452974916397,0
-0.031202625655265343,-0.02143020548102582,0,0,0,-0.0009700018040060857,-0.0002118287010076164,1.2202436186088965,0.8074651006197666,1
# TRUNCATED — original file had 15,297 data rows (2.1 MB). Fetch full data with the project scripts.
