feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,classification
-0.015181522758906257,0.0,0,0,0,-0.00020403599608911335,-0.00019071741825183288,0.4571482282795475,0.9278154764125751,0
-0.0053315221708468445,-0.011047232631299598,1,1,0,2.96082118036712e-06,6.163959752966522e-05,0.3580700143552982,0.931218976350954,0
-0.002813519403454453,-0.009378606236677384,0,0,0,-0.0002589722894740636,-0.0001658712788707223,0.4258325499355891,0.4967835312835043,0
-0.0010791028958416103,-0.008672559593201123,1,1,0,0.00021164609928994043,0.00023854853475912448,0.5648736115336994,0.5802863768301465,0
-0.0017206662147746404,-0.002788213495654299,1,0,1,0.00011409612775463738,-4.71756498914756e-05,0.36409199748852067,1.0036246353505138,0
# TRUNCATED — original file had 7,803 data rows (1.1 MB). Fetch full data with the project scripts.
